year,title,vol,pages,words,words_body,word_source,pdf_present,xml_present,scraped_at
2021,19,3,420,241980,230751,xml,True,True,2026-06-24
2021,20,1,688,407272,395773,xml,True,True,2026-06-24
2021,20,2,1393,918306,900503,xml,True,True,2026-06-24
2021,20,3,680,421650,409645,xml,True,True,2026-06-24
2021,20,4,771,442330,430728,xml,True,True,2026-06-24
2021,21,1,597,351366,339770,xml,True,True,2026-06-24
2021,21,2,781,471444,459700,xml,True,True,2026-06-24
2021,21,3,652,373508,362188,xml,True,True,2026-06-24
2021,21,4,282,154495,143575,xml,True,True,2026-06-24
2021,21,5,402,232187,220941,xml,True,True,2026-06-24
2021,21,6,670,376815,360041,xml,True,True,2026-06-24
2021,21,7,210,110625,99643,xml,True,True,2026-06-24
2021,21,8,1005,572015,558851,xml,True,True,2026-06-24
2021,21,9,357,193409,179853,xml,True,True,2026-06-24
2021,22,1,1143,684009,671710,xml,True,True,2026-06-24
2021,22,2,586,313754,302703,xml,True,True,2026-06-24
2021,23,1,816,451274,439420,xml,True,True,2026-06-24
2021,24,1,813,479901,467519,xml,True,True,2026-06-24
2021,24,2,718,424218,412870,xml,True,True,2026-06-24
2021,24,3,380,216963,205884,xml,True,True,2026-06-24
2021,24,4,866,508060,496350,xml,True,True,2026-06-24
2021,24,5,359,185952,174169,xml,True,True,2026-06-24
2021,25,1,1011,597504,585859,xml,True,True,2026-06-24
2021,25,2,502,276484,265547,xml,True,True,2026-06-24
2021,26,1,741,494395,478362,xml,True,True,2026-06-24
2021,26,2,630,419772,404305,xml,True,True,2026-06-24
2021,26,3,937,635450,619494,xml,True,True,2026-06-24
2021,26,4,1167,813791,797727,xml,True,True,2026-06-24
2021,26,5,863,609813,593165,xml,True,True,2026-06-24
2021,26,6,766,496437,480887,xml,True,True,2026-06-24
2021,26,7,720,495861,480280,xml,True,True,2026-06-24
2021,26,8,950,651877,636273,xml,True,True,2026-06-24
2021,26,9,644,430512,414852,xml,True,True,2026-06-24
2021,26,10,962,637052,620779,xml,True,True,2026-06-24
2021,26,11,1060,739709,723093,xml,True,True,2026-06-24
2021,26,12,954,655505,639032,xml,True,True,2026-06-24
2021,26,13,1121,804478,788326,xml,True,True,2026-06-24
2021,26,14,1206,818960,800422,xml,True,True,2026-06-24
2021,26,15,921,635908,618817,xml,True,True,2026-06-24
2021,26,16,814,559504,544035,xml,True,True,2026-06-24
2021,26,17,538,350949,335317,xml,True,True,2026-06-24
2021,26,18,358,224850,209242,xml,True,True,2026-06-24
2021,26,19,770,519949,504303,xml,True,True,2026-06-24
2021,26,20,1071,730059,714176,xml,True,True,2026-06-24
2021,26,21,107,44206,28993,xml,True,True,2026-06-24
2021,26,22,207,111165,100253,xml,True,True,2026-06-24
2021,27,1,1037,627527,614392,xml,True,True,2026-06-24
2021,27,2,454,280863,269780,xml,True,True,2026-06-24
2021,27,3,232,130127,119162,xml,True,True,2026-06-24
2021,28,1,1235,767296,755673,xml,True,True,2026-06-24
2021,28,2,896,522962,511813,xml,True,True,2026-06-24
2021,29,1,771,464274,452432,xml,True,True,2026-06-24
2021,29,2,299,165107,153407,xml,True,True,2026-06-24
2021,29,3,955,605136,592673,xml,True,True,2026-06-24
2021,29,4,525,317655,306245,xml,True,True,2026-06-24
2021,29,5,999,590663,579198,xml,True,True,2026-06-24
2021,29,6,732,353726,342081,xml,True,True,2026-06-24
2021,29,7,409,223895,212502,xml,True,True,2026-06-24
2021,29,8,791,437078,425374,xml,True,True,2026-06-24
2021,29,9,1343,817917,804552,xml,True,True,2026-06-24
2021,30,1,806,433271,422137,xml,True,True,2026-06-24
2021,30,2,671,384964,371673,xml,True,True,2026-06-24
2021,30,3,1012,610577,597507,xml,True,True,2026-06-24
2021,31,1,562,320262,309147,xml,True,True,2026-06-24
2021,31,2,604,356860,345831,xml,True,True,2026-06-24
2021,31,3,1100,667821,653085,xml,True,True,2026-06-24
2021,32,1,964,539831,527618,xml,True,True,2026-06-24
2021,32,2,1065,623888,611562,xml,True,True,2026-06-24
2021,32,3,372,203044,192058,xml,True,True,2026-06-24
2021,32,4,175,79471,68627,xml,True,True,2026-06-24
2021,32,5,330,184831,173821,xml,True,True,2026-06-24
2021,32,6,586,312646,300751,xml,True,True,2026-06-24
2021,33,1,744,433584,418757,xml,True,True,2026-06-24
2021,33,2,1189,685392,668375,xml,True,True,2026-06-24
2021,33,3,751,448077,436754,xml,True,True,2026-06-24
2021,34,1,615,352643,338644,xml,True,True,2026-06-24
2021,34,2,549,289362,277909,xml,True,True,2026-06-24
2021,34,3,702,390838,377916,xml,True,True,2026-06-24
2021,34,4,500,287153,275105,xml,True,True,2026-06-24
2021,36,1,540,310872,299773,xml,True,True,2026-06-24
2021,36,2,562,330024,318939,xml,True,True,2026-06-24
2021,36,3,823,477622,465862,xml,True,True,2026-06-24
2021,37,1,1001,597438,581440,xml,True,True,2026-06-24
2021,38,1,969,583160,570080,xml,True,True,2026-06-24
2021,38,2,1137,676152,662731,xml,True,True,2026-06-24
2021,39,1,584,330296,317294,xml,True,True,2026-06-24
2021,40,1,840,477515,465232,xml,True,True,2026-06-24
2021,40,2,726,423271,411858,xml,True,True,2026-06-24
2021,40,3,1369,695614,679457,xml,True,True,2026-06-24
2021,40,4,877,430415,416583,xml,True,True,2026-06-24
2021,40,5,662,288169,274888,xml,True,True,2026-06-24
2021,40,6,446,250165,239006,xml,True,True,2026-06-24
2021,40,7,688,413347,401997,xml,True,True,2026-06-24
2021,40,8,878,514033,501976,xml,True,True,2026-06-24
2021,40,9,874,443940,432845,xml,True,True,2026-06-24
2021,40,10,690,373468,361336,xml,True,True,2026-06-24
2021,40,11,843,498158,486472,xml,True,True,2026-06-24
2021,40,12,807,479340,467545,xml,True,True,2026-06-24
2021,40,13,748,442768,431400,xml,True,True,2026-06-24
2021,40,14,1388,814136,799271,xml,True,True,2026-06-24
2021,40,15,594,340251,327948,xml,True,True,2026-06-24
2021,40,16,1054,596915,584613,xml,True,True,2026-06-24
2021,40,17,376,219549,206852,xml,True,True,2026-06-24
2021,40,18,652,367890,356651,xml,True,True,2026-06-24
2021,40,19,724,443603,431697,xml,True,True,2026-06-24
2021,40,20,1062,287342,275117,xml,True,True,2026-06-24
2021,40,21,1257,695947,683634,xml,True,True,2026-06-24
2021,40,22,743,408283,397337,xml,True,True,2026-06-24
2021,40,23,1301,796978,781826,xml,True,True,2026-06-24
2021,40,24,730,406313,394922,xml,True,True,2026-06-24
2021,40,25,1163,672126,659610,xml,True,True,2026-06-24
2021,40,26,911,470275,455584,xml,True,True,2026-06-24
2021,40,27,607,345962,334319,xml,True,True,2026-06-24
2021,40,28,929,588662,576995,xml,True,True,2026-06-24
2021,40,29,763,409821,398267,xml,True,True,2026-06-24
2021,40,30,575,301038,289537,xml,True,True,2026-06-24
2021,40,31,729,347244,336239,xml,True,True,2026-06-24
2021,40,32,1038,507212,496130,xml,True,True,2026-06-24
2021,40,33,1121,606707,592168,xml,True,True,2026-06-24
2021,40,34,477,274458,262790,xml,True,True,2026-06-24
2021,40,35,532,314551,303691,xml,True,True,2026-06-24
2021,40,36,852,456609,443483,xml,True,True,2026-06-24
2021,40,37,784,406603,393589,xml,True,True,2026-06-24
2021,41,1,312,171411,160278,xml,True,True,2026-06-24
2021,41,2,212,103557,92596,xml,True,True,2026-06-24
2021,41,3,766,409115,398004,xml,True,True,2026-06-24
2021,41,4,313,152864,141359,xml,True,True,2026-06-24
2021,42,1,1000,590595,577574,xml,True,True,2026-06-24
2021,42,2,1040,648464,633751,xml,True,True,2026-06-24
2021,42,3,1218,744407,727020,xml,True,True,2026-06-24
2021,42,4,779,454173,440824,xml,True,True,2026-06-24
2021,42,5,1193,566041,549962,xml,True,True,2026-06-24
2021,43,1,750,438303,426952,xml,True,True,2026-06-24
2021,43,2,1264,735188,717645,xml,True,True,2026-06-24
2021,44,1,618,363438,351255,xml,True,True,2026-06-24
2021,45,1,874,512374,499975,xml,True,True,2026-06-24
2021,45,2,781,480490,465889,xml,True,True,2026-06-24
2021,45,3,475,274170,262463,xml,True,True,2026-06-24
2021,45,4,582,324209,312648,xml,True,True,2026-06-24
2021,45,5,922,524328,511229,xml,True,True,2026-06-24
2021,46,1,591,312879,301096,xml,True,True,2026-06-24
2021,46,2,474,256975,245618,xml,True,True,2026-06-24
2021,46,3,156,74090,62841,xml,True,True,2026-06-24
2021,46,4,540,305138,292798,xml,True,True,2026-06-24
2021,46,5,393,195091,184191,xml,True,True,2026-06-24
2021,46,6,500,273325,261466,xml,True,True,2026-06-24
2021,46,7,518,281317,269538,xml,True,True,2026-06-24
2021,46,8,468,274647,263412,xml,True,True,2026-06-24
2021,46,9,327,184704,171224,xml,True,True,2026-06-24
2021,47,1,1108,640539,623595,xml,True,True,2026-06-24
2021,47,2,597,342185,324214,xml,True,True,2026-06-24
2021,47,3,738,439427,420248,xml,True,True,2026-06-24
2021,47,4,894,508975,491504,xml,True,True,2026-06-24
2021,47,5,898,485445,469089,xml,True,True,2026-06-24
2021,48,1,1159,660262,643214,xml,True,True,2026-06-24
2021,48,2,539,365931,351774,xml,True,True,2026-06-24
2021,48,3,771,452490,436666,xml,True,True,2026-06-24
2021,48,4,461,232859,220336,xml,True,True,2026-06-24
2021,48,5,904,495519,482598,xml,True,True,2026-06-24
2021,48,6,613,311049,298870,xml,True,True,2026-06-24
2021,48,7,489,207872,196455,xml,True,True,2026-06-24
2021,49,1,776,460250,448829,xml,True,True,2026-06-24
2021,49,2,1008,546320,533315,xml,True,True,2026-06-24
2021,49,3,749,439108,426135,xml,True,True,2026-06-24
2021,49,4,1318,764445,749622,xml,True,True,2026-06-24
2021,49,5,783,459926,444587,xml,True,True,2026-06-24
2021,49,6,1191,585286,573646,xml,True,True,2026-06-24
2021,49,7,789,375143,363496,xml,True,True,2026-06-24
2021,49,8,339,190947,178426,xml,True,True,2026-06-24
2021,49,9,517,276831,265208,xml,True,True,2026-06-24
2021,50,1,156,72615,61420,xml,True,True,2026-06-24
2021,50,2,450,172832,161274,xml,True,True,2026-06-24
2021,50,3,729,205673,194601,xml,True,True,2026-06-24
2021,50,4,1053,247447,236314,xml,True,True,2026-06-24
2021,50,5,801,87828,76735,xml,True,True,2026-06-24
2021,50,6,805,116762,105676,xml,True,True,2026-06-24
2021,50,7,451,82384,71341,xml,True,True,2026-06-24
2021,50,8,299,66973,55816,xml,True,True,2026-06-24
2021,50,9,880,531082,517113,xml,True,True,2026-06-24
2021,50,10,1147,385021,373118,xml,True,True,2026-06-24
2021,50,11,496,283295,270895,xml,True,True,2026-06-24
2021,50,12,1063,671261,654693,xml,True,True,2026-06-24
2021,50,13,1193,676341,659723,xml,True,True,2026-06-24
2022,1,1,176,81492,70637,xml,True,True,2026-06-24
2022,2,1,737,362168,349705,xml,True,True,2026-06-24
2022,3,1,932,391554,391160,xml,True,True,2026-06-24
2022,4,1,145,71959,61127,xml,True,True,2026-06-24
2022,5,1,964,557668,546443,xml,True,True,2026-06-24
2022,5,2,759,461469,450062,xml,True,True,2026-06-24
2022,5,3,1235,643050,630776,xml,True,True,2026-06-24
2022,6,1,434,253316,241976,xml,True,True,2026-06-24
2022,7,1,652,385287,373272,xml,True,True,2026-06-24
2022,7,2,607,309703,298425,xml,True,True,2026-06-24
2022,7,3,496,272597,260553,xml,True,True,2026-06-24
2022,7,4,1145,720704,708023,xml,True,True,2026-06-24
2022,7,5,488,283014,270334,xml,True,True,2026-06-24
2022,7,6,670,445432,434194,xml,True,True,2026-06-24
2022,7,7,690,387762,375931,xml,True,True,2026-06-24
2022,7,8,751,444429,431370,xml,True,True,2026-06-24
2022,7,9,287,155085,144179,xml,True,True,2026-06-24
2022,7,10,1284,767976,754061,xml,True,True,2026-06-24
2022,7,11,820,403484,391277,xml,True,True,2026-06-24
2022,7,12,626,374713,363680,xml,True,True,2026-06-24
2022,7,13,282,158105,146917,xml,True,True,2026-06-24
2022,7,14,330,195512,184475,xml,True,True,2026-06-24
2022,7,15,1175,664784,652447,xml,True,True,2026-06-24
2022,8,1,1250,811816,797282,xml,True,True,2026-06-24
2022,9,1,1083,675368,661970,xml,True,True,2026-06-24
2022,9,2,757,440132,427906,xml,True,True,2026-06-24
2022,10,1,1118,662329,649221,xml,True,True,2026-06-24
2022,10,2,930,586417,573363,xml,True,True,2026-06-24
2022,10,3,1288,728138,715169,xml,True,True,2026-06-24
2022,10,4,1131,679762,668129,xml,True,True,2026-06-24
2022,11,1,550,290274,245192,xml,True,True,2026-06-24
2022,12,1,1091,663207,647870,xml,True,True,2026-06-24
2022,12,2,692,421636,409396,xml,True,True,2026-06-24
2022,12,3,1027,693775,682358,xml,True,True,2026-06-24
2022,12,4,837,521933,509286,xml,True,True,2026-06-24
2022,12,5,764,446523,433581,xml,True,True,2026-06-24
2022,12,6,533,302885,291398,xml,True,True,2026-06-24
2022,12,7,1204,705248,691103,xml,True,True,2026-06-24
2022,12,8,769,470698,459036,xml,True,True,2026-06-24
2022,12,9,1205,723046,711484,xml,True,True,2026-06-24
2022,12,10,875,496735,485067,xml,True,True,2026-06-24
2022,13,1,938,559123,544291,xml,True,True,2026-06-24
2022,14,1,940,523285,509055,xml,True,True,2026-06-24
2022,14,2,1006,420373,406227,xml,True,True,2026-06-24
2022,14,3,964,562288,550164,xml,True,True,2026-06-24
2022,14,4,989,534782,521407,xml,True,True,2026-06-24
2022,14,5,365,197599,186100,xml,True,True,2026-06-24
2022,15,1,460,257219,245828,xml,True,True,2026-06-24
2022,15,2,1323,781509,765078,xml,True,True,2026-06-24
2022,15,3,629,346626,335057,xml,True,True,2026-06-24
2022,16,1,788,428551,416414,xml,True,True,2026-06-24
2022,16,2,983,526260,514711,xml,True,True,2026-06-24
2022,17,1,985,542698,530250,xml,True,True,2026-06-24
2022,17,2,606,296587,284429,xml,True,True,2026-06-24
2022,17,3,974,621725,607002,xml,True,True,2026-06-24
2022,17,4,868,555585,542011,xml,True,True,2026-06-24
2022,17,5,709,426788,412632,xml,True,True,2026-06-24
2022,18,1,1318,760378,748287,xml,True,True,2026-06-24
2022,18,2,377,206820,195363,xml,True,True,2026-06-24
2022,19,1,1125,671253,627798,xml,True,True,2026-06-24
2022,19,2,1039,625241,583268,xml,True,True,2026-06-24
2022,19,3,437,251488,240092,xml,True,True,2026-06-24
2022,20,1,687,407209,395575,xml,True,True,2026-06-24
2022,20,2,1399,926190,908487,xml,True,True,2026-06-24
2022,20,3,680,421055,409014,xml,True,True,2026-06-24
2022,20,4,771,442311,430758,xml,True,True,2026-06-24
2022,21,1,620,365847,354499,xml,True,True,2026-06-24
2022,21,2,774,468185,456913,xml,True,True,2026-06-24
2022,21,3,651,373494,362618,xml,True,True,2026-06-24
2022,21,4,281,154070,143158,xml,True,True,2026-06-24
2022,21,5,402,232187,220941,xml,True,True,2026-06-24
2022,21,6,680,383330,367749,xml,True,True,2026-06-24
2022,21,7,209,110499,99647,xml,True,True,2026-06-24
2022,21,8,1115,632055,618849,xml,True,True,2026-06-24
2022,21,9,358,195715,182306,xml,True,True,2026-06-24
2022,22,1,1166,700717,687938,xml,True,True,2026-06-24
2022,22,2,590,316431,305341,xml,True,True,2026-06-24
2022,23,1,815,451597,439967,xml,True,True,2026-06-24
2022,24,1,810,478304,466369,xml,True,True,2026-06-24
2022,24,2,718,424216,412955,xml,True,True,2026-06-24
2022,24,3,379,216829,205884,xml,True,True,2026-06-24
2022,24,4,830,508405,497365,xml,True,True,2026-06-24
2022,24,5,355,180583,168776,xml,True,True,2026-06-24
2022,25,1,1019,600088,588602,xml,True,True,2026-06-24
2022,25,2,508,279892,268941,xml,True,True,2026-06-24
2022,26,1,741,494395,478362,xml,True,True,2026-06-24
2022,26,2,630,419772,404305,xml,True,True,2026-06-24
2022,26,3,944,640079,624292,xml,True,True,2026-06-24
2022,26,4,1179,821748,805568,xml,True,True,2026-06-24
2022,26,5,859,607873,591541,xml,True,True,2026-06-24
2022,26,6,766,496437,480887,xml,True,True,2026-06-24
2022,26,7,720,495861,480280,xml,True,True,2026-06-24
2022,26,8,950,651963,636300,xml,True,True,2026-06-24
2022,26,9,644,430512,414852,xml,True,True,2026-06-24
2022,26,10,961,636481,620424,xml,True,True,2026-06-24
2022,26,11,1107,770363,753427,xml,True,True,2026-06-24
2022,26,12,950,653113,636709,xml,True,True,2026-06-24
2022,26,13,1131,811865,795737,xml,True,True,2026-06-24
2022,26,14,1206,818940,800436,xml,True,True,2026-06-24
2022,26,15,920,635430,618847,xml,True,True,2026-06-24
2022,26,16,814,559504,544035,xml,True,True,2026-06-24
2022,26,17,540,351938,336248,xml,True,True,2026-06-24
2022,26,18,358,224850,209242,xml,True,True,2026-06-24
2022,26,19,826,557732,541976,xml,True,True,2026-06-24
2022,26,20,1072,732040,716226,xml,True,True,2026-06-24
2022,26,21,107,44206,28993,xml,True,True,2026-06-24
2022,26,22,207,111165,100253,xml,True,True,2026-06-24
2022,27,1,1071,645985,633707,xml,True,True,2026-06-24
2022,27,2,453,279712,268943,xml,True,True,2026-06-24
2022,27,3,234,130681,119703,xml,True,True,2026-06-24
2022,28,1,1235,767190,755670,xml,True,True,2026-06-24
2022,28,2,898,524766,513725,xml,True,True,2026-06-24
2022,29,1,791,477157,465491,xml,True,True,2026-06-24
2022,29,2,297,164257,152602,xml,True,True,2026-06-24
2022,29,3,949,600162,587777,xml,True,True,2026-06-24
2022,29,4,526,319826,308605,xml,True,True,2026-06-24
2022,29,5,998,590436,579223,xml,True,True,2026-06-24
2022,29,6,732,353726,342081,xml,True,True,2026-06-24
2022,29,7,408,223755,212532,xml,True,True,2026-06-24
2022,29,8,791,437195,425553,xml,True,True,2026-06-24
2022,29,9,1413,865403,852295,xml,True,True,2026-06-24
2022,30,1,806,433280,422159,xml,True,True,2026-06-24
2022,30,2,667,383324,371755,xml,True,True,2026-06-24
2022,30,3,1001,601901,588637,xml,True,True,2026-06-24
2022,31,1,570,324816,313682,xml,True,True,2026-06-24
2022,31,2,604,356856,345849,xml,True,True,2026-06-24
2022,31,3,1141,693177,678947,xml,True,True,2026-06-24
2022,32,1,917,509398,497886,xml,True,True,2026-06-24
2022,32,2,1052,616528,604564,xml,True,True,2026-06-24
2022,32,3,373,203246,192275,xml,True,True,2026-06-24
2022,32,4,175,79471,68627,xml,True,True,2026-06-24
2022,32,5,330,184473,173429,xml,True,True,2026-06-24
2022,32,6,574,306593,295519,xml,True,True,2026-06-24
2022,33,1,751,437674,423349,xml,True,True,2026-06-24
2022,33,2,1191,691105,674117,xml,True,True,2026-06-24
2022,33,3,722,428804,417539,xml,True,True,2026-06-24
2022,34,1,600,343315,329838,xml,True,True,2026-06-24
2022,34,2,549,289362,277909,xml,True,True,2026-06-24
2022,34,3,702,391082,378425,xml,True,True,2026-06-24
2022,34,4,480,274657,262721,xml,True,True,2026-06-24
2022,36,1,548,314935,303799,xml,True,True,2026-06-24
2022,36,2,566,331532,320514,xml,True,True,2026-06-24
2022,36,3,821,475612,463894,xml,True,True,2026-06-24
2022,37,1,1084,651274,634813,xml,True,True,2026-06-24
2022,38,1,979,588900,575580,xml,True,True,2026-06-24
2022,38,2,1174,698058,684439,xml,True,True,2026-06-24
2022,39,1,584,328354,315620,xml,True,True,2026-06-24
2022,40,1,830,470950,458941,xml,True,True,2026-06-24
2022,40,2,720,418761,407369,xml,True,True,2026-06-24
2022,40,3,1365,694330,678601,xml,True,True,2026-06-24
2022,40,4,879,430388,416886,xml,True,True,2026-06-24
2022,40,5,682,295775,282821,xml,True,True,2026-06-24
2022,40,6,446,250107,239043,xml,True,True,2026-06-24
2022,40,7,688,413360,402090,xml,True,True,2026-06-24
2022,40,8,875,513421,501593,xml,True,True,2026-06-24
2022,40,9,874,443940,432845,xml,True,True,2026-06-24
2022,40,10,692,375183,363005,xml,True,True,2026-06-24
2022,40,11,843,498387,486649,xml,True,True,2026-06-24
2022,40,12,815,483851,472021,xml,True,True,2026-06-24
2022,40,13,748,442768,431400,xml,True,True,2026-06-24
2022,40,14,1388,813952,799161,xml,True,True,2026-06-24
2022,40,15,605,346180,333554,xml,True,True,2026-06-24
2022,40,16,1058,604577,592506,xml,True,True,2026-06-24
2022,40,17,376,219785,207127,xml,True,True,2026-06-24
2022,40,18,652,367890,356651,xml,True,True,2026-06-24
2022,40,19,196,105874,93462,xml,True,True,2026-06-24
2022,40,20,1058,285923,273845,xml,True,True,2026-06-24
2022,40,21,400,193456,182041,xml,True,True,2026-06-24
2022,40,22,1139,665109,653701,xml,True,True,2026-06-24
2022,40,23,1132,683836,671222,xml,True,True,2026-06-24
2022,40,24,730,406313,394922,xml,True,True,2026-06-24
2022,40,25,1136,651357,639272,xml,True,True,2026-06-24
2022,40,26,932,480833,466378,xml,True,True,2026-06-24
2022,40,27,606,345846,334363,xml,True,True,2026-06-24
2022,40,28,928,588879,577602,xml,True,True,2026-06-24
2022,40,29,778,418033,406598,xml,True,True,2026-06-24
2022,40,30,578,297960,286516,xml,True,True,2026-06-24
2022,40,31,729,347244,336239,xml,True,True,2026-06-24
2022,40,32,1037,507116,496131,xml,True,True,2026-06-24
2022,40,33,1205,654125,639530,xml,True,True,2026-06-24
2022,40,34,477,274485,262962,xml,True,True,2026-06-24
2022,40,35,532,314551,303691,xml,True,True,2026-06-24
2022,40,36,850,452190,439760,xml,True,True,2026-06-24
2022,40,37,790,407630,395517,xml,True,True,2026-06-24
2022,41,1,312,171395,160284,xml,True,True,2026-06-24
2022,41,2,212,103557,92596,xml,True,True,2026-06-24
2022,41,3,769,413200,401666,xml,True,True,2026-06-24
2022,41,4,319,156010,144354,xml,True,True,2026-06-24
2022,42,1,991,584344,571875,xml,True,True,2026-06-24
2022,42,2,1064,664438,649573,xml,True,True,2026-06-24
2022,42,3,1250,765244,747641,xml,True,True,2026-06-24
2022,42,4,779,454638,442185,xml,True,True,2026-06-24
2022,42,5,1227,586557,571042,xml,True,True,2026-06-24
2022,43,1,777,454889,443551,xml,True,True,2026-06-24
2022,43,2,1262,734550,717728,xml,True,True,2026-06-24
2022,44,1,614,360057,347991,xml,True,True,2026-06-24
2022,45,1,833,498043,486322,xml,True,True,2026-06-24
2022,45,2,822,508078,494164,xml,True,True,2026-06-24
2022,45,3,466,269251,257987,xml,True,True,2026-06-24
2022,45,4,591,330908,319298,xml,True,True,2026-06-24
2022,45,5,911,516980,504373,xml,True,True,2026-06-24
2022,46,1,591,312666,301205,xml,True,True,2026-06-24
2022,46,2,474,256580,245617,xml,True,True,2026-06-24
2022,46,3,155,73648,62864,xml,True,True,2026-06-24
2022,46,4,541,304674,293805,xml,True,True,2026-06-24
2022,46,5,393,195006,184208,xml,True,True,2026-06-24
2022,46,6,500,273325,261466,xml,True,True,2026-06-24
2022,46,7,517,281507,270695,xml,True,True,2026-06-24
2022,46,8,468,274951,263726,xml,True,True,2026-06-24
2022,46,9,325,185103,172131,xml,True,True,2026-06-24
2022,47,1,1122,648618,632162,xml,True,True,2026-06-24
2022,47,2,592,338986,321685,xml,True,True,2026-06-24
2022,47,3,758,450226,431718,xml,True,True,2026-06-24
2022,47,4,891,506984,489162,xml,True,True,2026-06-24
2022,47,5,892,480493,464930,xml,True,True,2026-06-24
2022,48,1,1173,668977,651304,xml,True,True,2026-06-24
2022,48,2,541,366864,352793,xml,True,True,2026-06-24
2022,48,3,787,464379,448663,xml,True,True,2026-06-24
2022,48,4,466,237559,224935,xml,True,True,2026-06-24
2022,48,5,886,481513,468461,xml,True,True,2026-06-24
2022,48,6,622,316793,305366,xml,True,True,2026-06-24
2022,48,7,489,207872,196455,xml,True,True,2026-06-24
2022,49,1,776,460250,448829,xml,True,True,2026-06-24
2022,49,2,1011,548651,535899,xml,True,True,2026-06-24
2022,49,3,766,450634,437346,xml,True,True,2026-06-24
2022,49,4,1318,764120,749925,xml,True,True,2026-06-24
2022,49,5,772,450839,435908,xml,True,True,2026-06-24
2022,49,6,1228,598604,586540,xml,True,True,2026-06-24
2022,49,7,785,372718,361177,xml,True,True,2026-06-24
2022,49,8,338,190500,178622,xml,True,True,2026-06-24
2022,49,9,515,276932,265392,xml,True,True,2026-06-24
2022,50,1,156,72499,61369,xml,True,True,2026-06-24
2022,50,2,458,177809,166255,xml,True,True,2026-06-24
2022,50,3,715,205234,194146,xml,True,True,2026-06-24
2022,50,4,1069,249263,238108,xml,True,True,2026-06-24
2022,50,5,859,93907,82772,xml,True,True,2026-06-24
2022,50,6,811,117596,106490,xml,True,True,2026-06-24
2022,50,7,453,82268,71252,xml,True,True,2026-06-24
2022,50,8,300,66947,55805,xml,True,True,2026-06-24
2022,50,9,890,536107,521461,xml,True,True,2026-06-24
2022,50,10,1131,378391,366674,xml,True,True,2026-06-24
2022,50,11,494,278688,266455,xml,True,True,2026-06-24
2022,50,12,1097,692518,675858,xml,True,True,2026-06-24
2022,50,13,1180,676573,660533,xml,True,True,2026-06-24
2023,1,1,175,81047,70091,xml,True,True,2026-06-24
2023,2,1,741,362531,349965,xml,True,True,2026-06-24
2023,3,1,670,256618,247553,xml,True,True,2026-06-24
2023,4,1,145,71959,61127,xml,True,True,2026-06-24
2023,5,1,966,558389,547138,xml,True,True,2026-06-24
2023,5,2,753,457967,446510,xml,True,True,2026-06-24
2023,5,3,1235,643397,630913,xml,True,True,2026-06-24
2023,6,1,439,257797,246453,xml,True,True,2026-06-24
2023,7,1,654,386609,374442,xml,True,True,2026-06-24
2023,7,2,607,309703,298425,xml,True,True,2026-06-24
2023,7,3,498,274503,262625,xml,True,True,2026-06-24
2023,7,4,1162,726921,714831,xml,True,True,2026-06-24
2023,7,5,505,296179,282752,xml,True,True,2026-06-24
2023,7,6,673,446973,435606,xml,True,True,2026-06-24
2023,7,7,690,388963,376919,xml,True,True,2026-06-24
2023,7,8,732,434313,421510,xml,True,True,2026-06-24
2023,7,9,287,155085,144179,xml,True,True,2026-06-24
2023,7,10,1284,766822,752730,xml,True,True,2026-06-24
2023,7,11,837,414852,402182,xml,True,True,2026-06-24
2023,7,12,626,374688,363626,xml,True,True,2026-06-24
2023,7,13,281,157743,146860,xml,True,True,2026-06-24
2023,7,14,329,195399,184491,xml,True,True,2026-06-24
2023,7,15,1178,666067,653146,xml,True,True,2026-06-24
2023,8,1,1277,828612,813363,xml,True,True,2026-06-24
2023,9,1,1066,662765,649737,xml,True,True,2026-06-24
2023,9,2,737,427740,415481,xml,True,True,2026-06-24
2023,10,1,1117,662137,648514,xml,True,True,2026-06-24
2023,10,2,930,586613,573539,xml,True,True,2026-06-24
2023,10,3,1409,794180,780912,xml,True,True,2026-06-24
2023,10,4,1130,680080,668770,xml,True,True,2026-06-24
2023,11,1,550,290364,245358,xml,True,True,2026-06-24
2023,12,1,1089,663404,648615,xml,True,True,2026-06-24
2023,12,2,706,431978,419632,xml,True,True,2026-06-24
2023,12,3,1027,693796,682362,xml,True,True,2026-06-24
2023,12,4,861,537428,524755,xml,True,True,2026-06-24
2023,12,5,760,444323,431263,xml,True,True,2026-06-24
2023,12,6,542,308291,296499,xml,True,True,2026-06-24
2023,12,7,1195,697960,683597,xml,True,True,2026-06-24
2023,12,8,773,473371,461616,xml,True,True,2026-06-24
2023,12,9,1193,713585,701985,xml,True,True,2026-06-24
2023,12,10,895,509952,498250,xml,True,True,2026-06-24
2023,13,1,939,560524,546345,xml,True,True,2026-06-24
2023,14,1,942,524930,510726,xml,True,True,2026-06-24
2023,14,2,969,423840,409325,xml,True,True,2026-06-24
2023,14,3,956,558171,546062,xml,True,True,2026-06-24
2023,14,4,989,534791,521406,xml,True,True,2026-06-24
2023,14,5,362,197131,185950,xml,True,True,2026-06-24
2023,15,1,464,258651,247426,xml,True,True,2026-06-24
2023,15,2,1453,843517,826996,xml,True,True,2026-06-24
2023,15,3,643,354497,340769,xml,True,True,2026-06-24
